id,first_name,last_name,birth_date,team_id,country,photo,position,rating,pesmaster_url,face_video_url,slug
287,Ferran,Torres,29/02/2000,60,España.png,img/jugadores/Ferran Torres García.png,Delantero,83,https://www.pesmaster.com/es/ferran-torres/efootball-2022/player/116751/,https://youtu.be/O-Ls4LayxlA?si=YMYevbis1ZvXKy55,ferran-torres
284,Lamine,Yamal,13/07/2007,60,España.png,img/jugadores/Lamine Yamal Nasraoui Ebana.png,Delantero,90,https://www.pesmaster.com/es/lamine-yamal/efootball-2022/player/162114/,https://youtu.be/IVEUiDRKWzc?si=J8sTpLolNGsL86BG,lamine-yamal
312,Iñaki,Peña,02/03/1999,63,España.png,img/jugadores/Ignacio Peña Sotorres.png,Arquero,78,https://www.pesmaster.com/es/inaki-pena/efootball-2022/player/116578/,https://youtu.be/vHG6q41eDOQ?si=VAOR9zQr_EA2aVZD,inaki-pena
313,Federico,Redondo,18/01/2003,63,Argentina.png,img/jugadores/Federico Redondo.png,Mediocampista,74,https://www.pesmaster.com/es/federico-redondo/efootball-2022/player/144296/,https://youtu.be/OQ6JnAK2F-I?si=rbw1PQGRQt69FFSr,federico-redondo
315,Vitor,Reis,12/01/2006,66,Brasil.png,img/jugadores/Vitor Reis.png,Defensor,75,https://www.pesmaster.com/es/vitor-reis/efootball-2022/player/160938/,https://youtu.be/fJ1eBBFUZlY?si=DIUroHpxJy8bj-pp,vitor-reis
314,Yáser,Asprilla,19/11/2003,66,Colombia.png,img/jugadores/Yáser Asprilla.png,Delantero,75,https://www.pesmaster.com/es/yaser-asprilla/efootball-2022/player/140772/,https://youtu.be/qSfsHZH-6q8?si=a4IMhx8Cb47TNAD8,yaser-asprilla
316,Pablo,Torre,03/04/2003,68,España.png,img/jugadores/Pablo Torre Carral.png,Mediocampista,75,https://www.pesmaster.com/es/pablo-torre/efootball-2022/player/153809/,https://youtu.be/lhIks9nBDDg?si=0pgUnK2aW6C68nqa,pablo-torre
321,Valentín,Gómez,26/06/2003,61,Argentina.png,img/jugadores/Valentín Gómez.png,Defensor,77,https://www.pesmaster.com/es/valentin-gomez/efootball-2022/player/152754/,https://youtu.be/nNzSeVgy7AI?si=sak1GuY9H3-rze1W,valentin-gomez
320,Sofyan,Amrabat,21/08/1996,61,Marruecos.png,img/jugadores/Sofyan Amrabat.png,Mediocampista,78,https://www.pesmaster.com/es/sofyan-amrabat/efootball-2022/player/104745/,https://youtu.be/Q78mEdv_LMc?si=RlGmTw9n1_qVk35P,sofyan-amrabat
319,Rodrigo,Riquelme,02/04/2000,61,España.png,img/jugadores/Rodrigo Riquelme Reche.png,Mediocampista,77,https://www.pesmaster.com/es/rodrigo-riquelme/efootball-2022/player/131334/,https://youtu.be/ym9GDV5f1bk?si=xE3IV9Igfclr1o2_,rodrigo-riquelme
318,Ez,Abde,17/12/2001,61,Marruecos.png,img/jugadores/Abdessamad Ezzalzouli.png,Delantero,80,https://www.pesmaster.com/es/abde-ezzalzouli/efootball-2022/player/148970/,https://youtu.be/dM5ciyr7DeU?si=-c5NesA8be032ky8,ez-abde
317,Antony,Matheus,24/02/2000,61,Brasil.png,img/jugadores/Antony Matheus dos Santos.png,Delantero,82,https://www.pesmaster.com/es/antony/efootball-2022/player/127160/,https://youtu.be/NI6cKV1uUa0?si=mw9mdkyNxnVNhZR8,antony-matheus
290,Andriy,Lunin,11/02/1999,70,Ucrania.png,img/jugadores/Andriy Lunin.png,Arquero,81,https://www.pesmaster.com/es/andriy-lunin/efootball-2022/player/123124/,https://youtu.be/Mlsb6eHSvqw?si=hQtoQ_4oR5FAu-6S,andriy-lunin
291,Raúl,Asencio,13/02/2003,70,España.png,img/jugadores/Raúl Asencio del Rosario.png,Defensor,77,https://www.pesmaster.com/es/raul-asencio/efootball-2022/player/171620/,https://youtu.be/mRpjz_Okx6s?si=-6TPstOKjCmyVYWj,raul-asencio
294,Álvaro,Carreras,23/03/2003,70,España.png,img/jugadores/Álvaro Fernández Carreras.png,Defensor,82,https://www.pesmaster.com/es/alvaro-carreras/efootball-2022/player/154986/,https://youtu.be/3Kl8GomEBxU?si=XWDcGlkyEnwgFnPl,alvaro-carreras
295,Fran,García,14/08/1999,70,España.png,img/jugadores/Francisco José García Torres.png,Defensor,81,https://www.pesmaster.com/es/fran-garcia/efootball-2022/player/127571/,https://youtu.be/OBi8_92ZXVg?si=B7ULO_3F4Vm_qpTx,fran-garcia
293,Dean,Huijsen,14/04/2005,70,España.png,img/jugadores/Dean Huijsen.png,Defensor,83,https://www.pesmaster.com/es/dean-huijsen/efootball-2022/player/159586/,https://youtu.be/qKl8mKcK_Jk?si=6wj3Em3eoRvIIAV0,dean-huijsen
296,Ferland,Mendy,08/06/1995,70,Francia.png,img/jugadores/Ferland Mendy.png,Defensor,80,https://www.pesmaster.com/es/ferland-mendy/efootball-2022/player/107889/,https://youtu.be/ESyb-Byl-6k?si=XfLCzFU0ZTPN_Ydm,ferland-mendy
292,Éder,Militão,18/01/1998,70,Brasil.png,img/jugadores/Éder Gabriel Militão.png,Defensor,84,https://www.pesmaster.com/es/eder-militao/efootball-2022/player/113525/,https://youtu.be/tcAWhXcv-7A?si=G_DspqqRtbAJkPre,eder-militao
302,Tchouaméni,Aurélien,27/01/2000,70,Francia.png,img/jugadores/Aurélien Tchouaméni.png,Mediocampista,85,https://www.pesmaster.com/es/aurelien-tchouameni/efootball-2022/player/119782/,https://youtu.be/8C-T4GMGGmo?si=QFWYtnSHXxnJFAm6,tchouameni-aurelien
298,Jude,Bellingham,29/06/2003,70,Inglaterra.png,img/jugadores/Jude Bellingham.png,Mediocampista,88,https://www.pesmaster.com/es/jude-bellingham/efootball-2022/player/132933/,https://youtu.be/qRCmwSGULPU?si=OMsSzkww_JXR-C2U,jude-bellingham
303,Eduardo,Camavinga,10/11/2002,70,Francia.png,img/jugadores/Eduardo Camavinga.png,Mediocampista,84,https://www.pesmaster.com/es/eduardo-camavinga/efootball-2022/player/128078/,https://youtu.be/VKDOeB5nJRM?si=W8BYYbZ_rUQG3R8l,eduardo-camavinga
305,Brahim,Díaz,03/08/1999,70,Marruecos.png,img/jugadores/Brahim Díaz.png,Mediocampista,82,https://www.pesmaster.com/es/brahim-diaz/efootball-2022/player/114566/,https://youtu.be/gsAKmEqB7Qc?si=YWmS-a2v34wdrO8b,brahim-diaz
299,Arda,Güler,25/02/2005,70,Turquía.png,img/jugadores/Arda Güler.png,Mediocampista,82,https://www.pesmaster.com/es/arda-guler/efootball-2022/player/141578/,https://youtu.be/r8m6UMBfYQU?si=YV1ljfxI38i9WaTC,arda-guler
297,Federico,Valverde,22/07/1998,70,Uruguay.png,img/jugadores/Federico Valverde.png,Mediocampista,89,https://www.pesmaster.com/es/federico-valverde/efootball-2022/player/113911/,https://youtu.be/7Cngf5Flh-g?si=zSZa6tDSz4vGTmKF,federico-valverde
308,Endrick,Felipe,21/07/2006,70,Brasil.png,img/jugadores/Endrick Felipe Moreira de Sousa.png,Delantero,78,https://www.pesmaster.com/es/endrick/efootball-2022/player/157472/,https://youtu.be/6E-exvYbgGw?si=Po86ORrlSmSJymJ-,endrick-felipe
307,Gonzalo,García,24/03/2004,70,España.png,img/jugadores/Gonzalo García Torres.png,Delantero,76,https://www.pesmaster.com/es/gonzalo-garcia/efootball-2022/player/155208/,https://youtu.be/R1-rWIE0lRE?si=LVezkb3TCs4rzW5F,gonzalo-garcia
301,Rodrygo,Goes,09/01/2001,70,Brasil.png,img/jugadores/Rodrygo Silva de Goes.png,Delantero,86,https://www.pesmaster.com/es/rodrygo/efootball-2022/player/118977/,https://youtu.be/x0zhXmOp6BM?si=0AXUV2RQ6MZb2gw7,rodrygo-goes
304,Vinícius,Júnior,12/07/2000,70,Brasil.png,img/jugadores/Vinícius José de Oliveira Júnior.png,Delantero,89,https://www.pesmaster.com/es/vinicius-junior/efootball-2022/player/117047/,https://youtu.be/MtUPLbPRFp4?si=j1tniOLuLntQ8DXi,vinicius-junior
300,Franco,Mastantuono,14/08/2007,70,Argentina.png,img/jugadores/Franco Mastantuono.png,Delantero,78,https://www.pesmaster.com/es/franco-mastantuono/efootball-2022/player/167997/,https://youtu.be/KTGjncEm0_I?si=ehKyz4-ITPqJLwAT,franco-mastantuono
306,Kylian,Mbappé,20/12/1998,70,Francia.png,img/jugadores/Kylian Mbappé.png,Delantero,92,https://www.pesmaster.com/es/kylian-mbappe/efootball-2022/player/110718/,https://youtu.be/afntIY1LmkM?si=AEtKu7Vaq41MHFNC,kylian-mbappe
322,Salomón,Rondón,16/09/1989,71,Venezuela.png,img/jugadores/Salomón Rondón.png,Delantero,74,https://www.pesmaster.com/es/salomon-rondon/efootball-2022/player/39719/,https://youtu.be/hQA-Yi63hZ4?si=xDCVgOQ65S1HAXur,salomon-rondon
324,Jon,Aramburu,23/07/2002,73,Venezuela.png,img/jugadores/Jon Mikel Aramburu.png,Defensor,77,https://www.pesmaster.com/es/jon-aramburu/efootball-2022/player/162605/,https://youtu.be/MgZDuQQHotE?si=cz6MGLE4bGyrHioe,jon-aramburu
323,Sergio,Gómez,04/09/2000,73,España.png,img/jugadores/Sergio Gómez Martín.png,Defensor,78,https://www.pesmaster.com/es/sergio-gomez/efootball-2022/player/119131/,https://youtu.be/0dsOqz1uI9A?si=5jvZGWPxiDstY9mX,sergio-gomez
325,Takefusa,Kubo,04/06/2001,73,Japón.png,img/jugadores/Takefusa Kubo.png,Delantero,82,https://www.pesmaster.com/es/takefusa-kubo/efootball-2022/player/121864/,https://youtu.be/Jk2I4dHLyIU?si=Z1GHsf83Ds05m4vM,takefusa-kubo
326,Gabriel,Suazo,09/08/1997,74,Chile.png,img/jugadores/Gabriel Suazo.png,Defensor,77,https://www.pesmaster.com/es/gabriel-suazo/efootball-2022/player/108881/,https://youtu.be/cbCF1w2tnRE?si=iRcidgeopllaPoQJ,gabriel-suazo
328,Lucas,Beltrán,29/03/2001,75,Argentina.png,img/jugadores/Lucas Beltrán.png,Delantero,77,https://www.pesmaster.com/es/lucas-beltran/efootball-2022/player/127199/,https://youtu.be/XkZRWjwhb3o?si=t8okPXHNjjr_qm4j,lucas-beltran
327,Arnaut,Danjuma,31/01/1997,75,Holanda.png,img/jugadores/Arnaut Danjuma.png,Delantero,76,https://www.pesmaster.com/es/arnaut-danjuma/efootball-2022/player/114410/,https://youtu.be/eIywLXPSuBw?si=cAt9ptUDnd_7Rk_g,arnaut-danjuma
330,Foyth,Juan,12/01/1998,76,Argentina.png,img/jugadores/Juan Foyth.png,Defensor,79,https://www.pesmaster.com/es/juan-foyth/efootball-2022/player/114381/,https://youtu.be/0gtFp5IN0y4?si=eWByqPgTpdjHGe7X,foyth-juan
329,Renato,Veiga,29/07/2003,76,Portugal.png,img/jugadores/Renato Palma Veiga.png,Defensor,77,https://www.pesmaster.com/es/renato-veiga/efootball-2022/player/153210/,https://youtu.be/2NuNKX7R8MI?si=yncBOpBfemMiuN5h,renato-veiga
410,Kevin,Quevedo,22/02/1997,116,Perú,img/jugadores/Kevin Quevedo.png,Delantero,71,https://www.pesmaster.com/es/k-quevedo/pes-2021/player/117532/,https://youtu.be/2PgWQaLlcxo?si=TywvU0iXfk-eB_0o,kevin-quevedo
400,Claudio,Aquino,24/07/1991,100,Argentina.png,img/jugadores/Claudio Aquino.png,Mediocampista,75,https://www.pesmaster.com/es/claudio-aquino/efootball-2022/player/60684/,https://youtu.be/TlXxeGf9M8Y?si=S7uR6taLgK9DHsRp,claudio-aquino
406,Gastón,Campi,06/04/1991,110,Argentina.png,img/jugadores/Gastón Campi.png,Defensor,69,https://www.pesmaster.com/es/gaston-campi/efootball-2022/player/61126/,https://youtu.be/j-zdAkL5jSE?si=XZM9IGKPewVfEvtCGastón Campi,gaston-campi
221,Lucas,Beraldo,24/11/2003,51,Brasil.png,img/jugadores/Lucas Lopes Beraldo.png,Defensor,80,https://www.pesmaster.com/es/beraldo/efootball-2022/player/143844/,https://youtu.be/vaxDTayxjjA?si=uWSvuqvZYvSR66i2,lucas-beraldo
219,Achraf,Hakimi,04/11/1998,51,Marruecos.png,img/jugadores/Achraf Hakimi.png,Defensor,88,https://www.pesmaster.com/es/achraf-hakimi/efootball-2022/player/113960/,https://youtu.be/udHlWz0WmJ8?si=lQ2YElb5J4s2-f8U,achraf-hakimi
222,Nuno,Mendes,19/06/2002,51,Portugal.png,img/jugadores/Nuno Alexandre Tavares Mendes.png,Defensor,87,https://www.pesmaster.com/es/nuno-mendes/efootball-2022/player/132756/,https://youtu.be/OcxsyVasw58?si=a8qs-eGr1vYclSJS,nuno-mendes
220,Willian,Pacho,16/10/2001,51,Ecuador.png,img/jugadores/Willian Pacho.png,Defensor,85,https://www.pesmaster.com/es/willian-pacho/efootball-2022/player/152458/,https://youtu.be/-FTX4yFLgB0?si=mcPGKGyGiXx0_35m,willian-pacho
223,Vitinha,Machado,13/02/2000,51,Portugal.png,img/jugadores/Vítor Machado Ferreira.png,Mediocampista,89,https://www.pesmaster.com/es/vitinha/efootball-2022/player/135067/,https://youtu.be/Ssg1eyNMYAQ?si=Sea5S-SvRLwA7CjQ,vitinha-machado
225,João,Neves,27/09/2004,51,Portugal.png,img/jugadores/João Pedro Gonçalves Neves.png,Mediocampista,86,https://www.pesmaster.com/es/joao-neves/efootball-2022/player/159320/,https://youtu.be/PQh81oCI5T4?si=omduTM1JY_vqJ-Uq,joao-neves
226,Fabián,Ruiz,03/04/1996,51,España.png,img/jugadores/Fabián Ruiz Peña.png,Mediocampista,86,https://www.pesmaster.com/es/fabian-ruiz/efootball-2022/player/108239/,https://youtu.be/zhX8Q-zGjxI?si=59pQ8YGLQjjZXcQT,fabian-ruiz
224,Warren,Zaïre-Emery,08/03/2006,51,Francia.png,img/jugadores/Warren Zaïre-Emery.png,Mediocampista,80,https://www.pesmaster.com/es/warren-zaireemery/efootball-2022/player/157339/,https://youtu.be/4okhAZyueX0?si=4nmnu0nwEAWrnuET,warren-zaire-emery
227,Bradley,Barcola,02/09/2002,51,Francia.png,img/jugadores/Bradley Barcola.png,Delantero,85,https://www.pesmaster.com/es/bradley-barcola/efootball-2022/player/147955/,https://youtu.be/U5euschBLVo?si=RAIEGOTLpcW_3oIe,bradley-barcola
228,Désiré,Doué,03/06/2005,51,Francia.png,img/jugadores/Désiré Doué.png,Delantero,86,https://www.pesmaster.com/es/desire-doue/efootball-2022/player/152928/,https://youtu.be/3rRTMb4_oOE?si=266gR6S_TZu3s9W9,desire-doue
231,Khvicha,Kvaratskhelia,12/02/2001,51,Georgia.png,img/jugadores/Khvicha Kvaratskhelia.png,Delantero,87,https://www.pesmaster.com/es/k-kvaratskhelia/efootball-2022/player/128720/,https://youtu.be/XNNZ55aanrI?si=KwZ87DnF9DPxp9qV,khvicha-kvaratskhelia
229,Kang-in,Lee,19/02/2001,51,Corea del Sur.png,img/jugadores/Kang-in Lee.png,Delantero,79,https://www.pesmaster.com/es/lee-kangin/efootball-2022/player/126425/,https://youtu.be/KlO2PzWJAKg?si=qIthdleW_EmuaEsQ,kang-in-lee
230,Gonçalo,Ramos,20/06/2001,51,Portugal.png,img/jugadores/Gonçalo Matias Ramos.png,Delantero,81,https://www.pesmaster.com/es/goncalo-ramos/efootball-2022/player/134794/,https://youtu.be/t3L2UQvaPTI?si=3DAmivg5FiwWET1x,goncalo-ramos
402,Tomás,Avilés,03/02/2004,102,Argentina.png,img/jugadores/Tomás Agustín Avilés.png,Defensor,72,https://www.pesmaster.com/es/tomas-aviles/efootball-2022/player/160151/,https://youtu.be/YxQuZC4Q8uo?si=XHwWuATvXenDMSRQ,tomas-aviles
401,Marcelo,Weigandt,11/01/2000,102,Argentina.png,img/jugadores/Marcelo Weigandt.png,Defensor,72,https://www.pesmaster.com/es/marcelo-weigandt/efootball-2022/player/127201/,https://youtu.be/k5x7LOS4G60?si=TJ29EY7e6OD514TM,marcelo-weigandt
403,Rodrigo,De Paul,24/05/1994,102,Argentina.png,img/jugadores/Rodrigo De Paul.png,Mediocampista,84,https://www.pesmaster.com/es/rodrigo-de-paul/efootball-2022/player/60241/,https://youtu.be/4H27UF6k0aM?si=jBKhnpnOnIl05WLV,rodrigo-de-paul
404,Lionel,Messi,24/06/1987,102,Argentina.png,img/jugadores/Lionel Andrés Messi Cuccitini.png,Delantero,87,https://www.pesmaster.com/es/lionel-messi/efootball-2022/player/7511/,https://youtu.be/MPH6BzCyjC8?si=Kor2mVnBVWHYvI4h,lionel-messi
405,Luis,Suárez,24/01/1987,102,Uruguay.png,img/jugadores/Luis Suárez.png,Delantero,79,https://www.pesmaster.com/es/luis-suarez/efootball-2022/player/34881/,https://youtu.be/Iue-XLOBs5Y?si=b8bu1j53CfRW2sTw,luis-suarez
105,Riccardo,Calafiori,19/05/2002,31,Italia.png,img/jugadores/Riccardo Calafiori.png,Defensor,81,https://www.pesmaster.com/es/riccardo-calafiori/efootball-2022/player/133678/,https://youtu.be/mSliorPwgFY?si=61nftjC41L1Rpell,riccardo-calafiori
109,Piero,Hincapié,09/01/2002,31,Ecuador.png,img/jugadores/Piero Hincapié.png,Defensor,84,https://www.pesmaster.com/es/piero-hincapie/efootball-2022/player/140051/,https://youtu.be/3WYwVHxftYA?si=jJDQ8gbIixcEDCcR,piero-hincapie
102,Myles,Lewis-Skelly,26/09/2006,31,Inglaterra.png,img/jugadores/Myles Lewis-Skelly.png,Defensor,78,https://www.pesmaster.com/es/myles-lewisskelly/efootball-2022/player/159437/,https://youtu.be/KXVU25PsTz4?si=GHTDb_FxhPvOMdEx,myles-lewis-skelly
104,Gabriel,Magalhães,19/12/1997,31,Brasil.png,img/jugadores/Gabriel dos Santos Magalhães.png,Defensor,88,https://www.pesmaster.com/es/gabriel-magalhaes/efootball-2022/player/111207/,https://youtu.be/CZVGE1GmwZ0?si=HKUFyG-yqaoyy2wz,gabriel-magalhaes
101,Cristhian,Mosquera,27/06/2004,31,España.png,img/jugadores/Cristhian Andrey Mosquera.png,Defensor,78,https://www.pesmaster.com/es/cristhian-mosquera/efootball-2022/player/148009/,https://youtu.be/HiJ-ftDXYis?si=F3T5t3VcKtQbNGfA,cristhian-mosquera
103,William,Saliba,24/03/2001,31,Francia.png,img/jugadores/William Alain André Gabriel Saliba.png,Defensor,87,https://www.pesmaster.com/es/william-saliba/efootball-2022/player/126689/,https://youtu.be/n2_NHu4gcys?si=J_Yw5CXdi6WHKEAw,william-saliba
114,Jurriën,Timber,17/06/2001,31,Holanda.png,img/jugadores/Jurriën Timber.png,Defensor,85,https://www.pesmaster.com/es/jurrien-timber/efootball-2022/player/132155/,https://youtu.be/B2mhWZPZoSg?si=26l2DQs3S3A-Eduz,jurrien-timber
113,Ben,White,08/10/1997,31,Inglaterra.png,img/jugadores/Benjamin White.png,Defensor,83,https://www.pesmaster.com/es/ben-white/efootball-2022/player/114044/,https://youtu.be/yEqQVANKoN4?si=C-gtkgI7dN-Iw-Ge,ben-white
99,Eberechi,Eze,29/06/1998,31,Inglaterra.png,img/jugadores/Eberechi Oluchi Eze.png,Mediocampista,84,https://www.pesmaster.com/es/eberechi-eze/efootball-2022/player/114906/,https://youtu.be/BL06IjQZqdQ?si=Xl78ZDR2sRVtngAP,eberechi-eze
112,Declan,Rice,14/01/1999,31,Inglaterra.png,img/jugadores/Declan Rice.png,Mediocampista,88,https://www.pesmaster.com/es/declan-rice/efootball-2022/player/108959/,https://youtu.be/XFHGkiEm7Zs?si=8SCYcJUtXF2i4j1n,declan-rice
100,Martín,Zubimendi,02/02/1999,31,España.png,img/jugadores/Martín Zubimendi Ibáñez.png,Mediocampista,84,https://www.pesmaster.com/es/martin-zubimendi/efootball-2022/player/130202/,https://youtu.be/a5cJiqPOEK8?si=Hqp5ejzKPijqQwof,martin-zubimendi
107,Kai,Havertz,11/06/1999,31,Alemania.png,img/jugadores/Kai Havertz.png,Delantero,83,https://www.pesmaster.com/es/kai-havertz/efootball-2022/player/114506/,https://youtu.be/lZuA6i6tVas?si=cgE9stRXH-jBlfQu,kai-havertz
122,Noni,Madueke,10/03/2002,31,Inglaterra.png,img/jugadores/Noni Madueke.png,Delantero,81,https://www.pesmaster.com/es/noni-madueke/efootball-2022/player/133299/,https://youtu.be/v9_rcQOfetA?si=Cc2lfpCEyghnKwqa,noni-madueke
110,Gabriel,Martinelli,18/06/2001,31,Brasil.png,img/jugadores/Gabriel Teodoro Martinelli.png,Delantero,82,https://www.pesmaster.com/es/gabriel-martinelli/efootball-2022/player/132518/,https://youtu.be/072Auhdic6c?si=f5NDtCcAjeo5aJJE,gabriel-martinelli
108,Ethan,Nwaneri,21/03/2007,31,Inglaterra.png,img/jugadores/Ethan Nwaneri.png,Delantero,76,https://www.pesmaster.com/es/ethan-nwaneri/efootball-2022/player/158568/,https://youtu.be/F0CkSNMEB24?si=8V4L8zahx3-1hkzb,ethan-nwaneri
106,Bukayo,Saka,05/09/2001,31,Inglaterra.png,img/jugadores/Bukayo Saka.png,Delantero,88,https://www.pesmaster.com/es/bukayo-saka/efootball-2022/player/127544/,https://youtu.be/2LU9Ns5LBw4?si=vu0-4Md98fNeA9Et,bukayo-saka
111,Leandro,Trossard,04/12/1994,31,Belgica.png,img/jugadores/Leandro Trossard.png,Delantero,82,https://www.pesmaster.com/es/leandro-trossard/efootball-2022/player/119700/,https://youtu.be/1LWZkXbP4bQ?si=i5Kr0kdXVOAJjBfn,leandro-trossard
193,Emiliano,Martínez,02/09/1992,32,Argentina.png,img/jugadores/Emiliano Martínez.png,Arquero,86,https://www.pesmaster.com/es/emiliano-martinez/efootball-2022/player/101076/,https://youtu.be/r93wkJBVjcw?si=-rl2J6p2PQ5NWL8b,emiliano-martinez
194,Pau,Torres,16/01/1997,32,España.png,img/jugadores/Pau Francisco Torres.png,Defensor,79,https://www.pesmaster.com/es/pau-torres/efootball-2022/player/114910/,https://youtu.be/jrC5TGtt7J0?si=1wkoPVRwTg80veuY,pau-torres
196,Harvey,Elliott,04/04/2003,32,Inglaterra.png,img/jugadores/Harvey Elliott.png,Mediocampista,79,https://www.pesmaster.com/es/harvey-elliott/efootball-2022/player/127114/,https://youtu.be/Bxrt__j0Ez8?si=JrDB6IefG1TDXMtb,harvey-elliott
195,Donyell,Malen,19/01/1999,32,Holanda.png,img/jugadores/Donyell Malen.png,Delantero,80,https://www.pesmaster.com/es/donyell-malen/efootball-2022/player/117932/,https://youtu.be/sr4RumuskQs?si=UluljBdMMkSF4bhS,donyell-malen
197,Jadon,Sancho,25/03/2000,32,Inglaterra.png,img/jugadores/Jadon Sancho.png,Delantero,80,https://www.pesmaster.com/es/jadon-sancho/efootball-2022/player/118007/,https://youtu.be/hRo-qf-p2oo?si=BMXYvjZR-O8a9EUI,jadon-sancho
198,Ollie,Watkins,30/12/1995,32,Inglaterra.png,img/jugadores/Ollie Watkins.png,Delantero,84,https://www.pesmaster.com/es/ollie-watkins/efootball-2022/player/118042/,https://youtu.be/ijSGXNqQwqA?si=QL_u8X5U8aNDcJYf,ollie-watkins
192,Julio,Soler,16/02/2005,33,Argentina.png,img/jugadores/Julio Soler.png,Defensor,73,https://www.pesmaster.com/es/julio-soler/efootball-2022/player/154158/,https://youtu.be/81i57kQS6AY?si=bnDR_GADdKsV-Qcz,julio-soler
190,Amine,Adli,10/05/2000,33,Marruecos.png,img/jugadores/Amine Adli.png,Delantero,79,https://www.pesmaster.com/es/amine-adli/efootball-2022/player/133023/,https://youtu.be/TvUjm2RXR1s?si=Yw3WrQX7Agc8gLPi,amine-adli
191,Evanilson,de Lima,06/10/1999,33,Brasil.png,img/jugadores/Francisco Evanilson de Lima Barbosa.png,Delantero,80,https://www.pesmaster.com/es/evanilson/efootball-2022/player/121276/,https://youtu.be/FPqOhnOgf5o?si=5dSEEih0SWSRvp0o,evanilson-de-lima
416,Antoine,Semenyo,07/01/2000,33,Ghana.png,img/jugadores/Antoine Semenyo.png,Delantero,82,https://www.pesmaster.com/es/antoine-semenyo/efootball-2022/player/124266/,https://youtu.be/4kR71-ZeIRk?si=0vsxpxiXfZ2NF440,antoine-semenyo
98,Carlos,Baleba,03/01/2004,35,Camerun.png,img/jugadores/Carlos Baleba.png,Mediocampista,81,https://www.pesmaster.com/es/carlos-baleba/efootball-2022/player/153467/,https://www.youtube.com/watch?v=K_N110fi5Sw&list=PLu4hSv_ZBnr8zFf8juq6p02p05cT7cJhu&index=160,carlos-baleba
199,Diego,Gómez,27/03/2003,35,Paraguay.png,img/jugadores/Diego Gómez.png,Mediocampista,77,https://www.pesmaster.com/es/diego-gomez/efootball-2022/player/161232/,https://youtu.be/ltkKpT2a6Mg?si=n0mO7-vs3gpo3gq9,diego-gomez
200,Kaoru,Mitoma,20/05/1997,35,Japón.png,img/jugadores/Kaoru Mitoma.png,Delantero,84,https://www.pesmaster.com/es/kaoru-mitoma/efootball-2022/player/126860/,https://youtu.be/4EKqOnGN7yc?si=2UMwebzgLDtXKAQe,kaoru-mitoma
254,Oliver,Sonne,10/11/2000,36,Perú.png,img/jugadores/Oliver Sonne.png,Defensor,73,https://www.pesmaster.com/es/oliver-sonne/efootball-2022/player/138287/,https://youtu.be/4rhaQQ20rzM?si=6uio_vhltNJkxD4D,oliver-sonne
115,Robert,Sánchez,18/11/1997,37,España.png,img/jugadores/Robert Lynch Sánchez.png,Arquero,81,https://www.pesmaster.com/es/robert-sanchez/efootball-2022/player/128299/,https://youtu.be/SlZGiZE7PhI?si=9XLcoip6pYfvdH1a,robert-sanchez
117,Benoît,Badiashile,26/03/2001,37,Francia.png,img/jugadores/Benoît Badiashile.png,Defensor,77,https://www.pesmaster.com/es/benoit-badiashile/efootball-2022/player/127206/,https://youtu.be/5h6ec9AanTw?si=ET83UFZMpUHqPoZD,benoit-badiashile
131,Marc,Cucurella,22/07/1998,37,España.png,img/jugadores/Marc Cucurella Saseta.png,Defensor,85,https://www.pesmaster.com/es/marc-cucurella/efootball-2022/player/116575/,https://youtu.be/9Nbki9B-9OQ?si=niDlDVUvm8Ptpz1n,marc-cucurella
116,Wesley,Fofana,17/12/2000,37,Francia.png,img/jugadores/Wesley Fofana.png,Defensor,79,https://www.pesmaster.com/es/wesley-fofana/efootball-2022/player/121373/,https://youtu.be/1Qqw4PywT18?si=q-Kh20pcLN7M_7wX,wesley-fofana
118,Reece,James,08/12/1999,37,Inglaterra.png,img/jugadores/Reece James.png,Defensor,84,https://www.pesmaster.com/es/reece-james/efootball-2022/player/126046/,https://youtu.be/XI37vMI32vY?si=nIwCynZoQlSa27XU,reece-james
133,Facundo,Buonanotte,23/12/2004,37,Argentina.png,img/jugadores/Facundo Buonanotte.png,Mediocampista,75,https://www.pesmaster.com/es/facundo-buonanotte/efootball-2022/player/144140/,https://youtu.be/zwoaN58o9Sw?si=CXKfRHJ9p4KnCHfd,facundo-buonanotte
120,Moisés,Caicedo,02/11/2001,37,Ecuador.png,img/jugadores/Moisés Caicedo.png,Mediocampista,88,https://www.pesmaster.com/es/moises-caicedo/efootball-2022/player/143196/,https://youtu.be/Alc2rYePYrs?si=CLMLl6401PtrBzeX,moises-caicedo
121,Enzo,Fernández,17/01/2001,37,Argentina.png,img/jugadores/Enzo Fernández.png,Mediocampista,86,https://www.pesmaster.com/es/enzo-fernandez/efootball-2022/player/128281/,https://youtu.be/Tht9cTzRp8A?si=vBzyHktkKIAco7kL,enzo-fernandez
119,Roméo,Lavia,06/01/2004,37,Belgica.png,img/jugadores/Romeo Lavia.png,Mediocampista,79,https://www.pesmaster.com/es/romeo-lavia/efootball-2022/player/147964/,https://youtu.be/aoDGbktDPbU?si=h_9NvTZwHRc0Dv4c,romeo-lavia
